stratum,major,minor,longitude,latitude,station
416,15,4,-64.02611111,48.55055556,695
416,15,5,-64.01833333,48.52333333,696
416,15,6,-64.04916667,48.52166667,697
416,15,7,-64.09388889,48.52166667,698
416,15,8,-64.07222222,48.4875,699
416,15,9,-64.02083333,48.47638889,700
416,15,10,-63.99388889,48.43722222,701
416,16,1,-63.88,48.57694444,702
416,16,2,-63.85722222,48.59888889,703
416,16,3,-63.85722222,48.5625,704
416,16,4,-63.82,48.52833333,705
416,16,5,-63.825,48.55472222,706
416,16,6,-63.82638889,48.59722222,707
416,16,7,-63.79166667,48.59833333,708
416,16,8,-63.79305556,48.55888889,709
416,16,9,-63.79166667,48.52083333,710
416,16,10,-63.75972222,48.51722222,711
416,17,1,-63.75611111,48.59722222,712
416,17,2,-63.72527778,48.59722222,713
416,17,3,-63.69583333,48.60083333,714
416,17,4,-63.66,48.59555556,715
416,17,5,-63.62805556,48.59555556,716
416,17,6,-63.62666667,48.56,717
416,17,7,-63.655,48.55888889,718
416,17,8,-63.69444444,48.56083333,719
416,17,9,-63.72388889,48.55833333,720
416,17,10,-63.7625,48.56083333,721
416,18,1,-63.65861111,48.51722222,722
416,18,2,-63.62666667,48.51722222,723
416,18,3,-63.59333333,48.51722222,724
416,18,4,-63.56027778,48.51388889,725
416,18,5,-63.52555556,48.52,726
416,18,6,-63.52305556,48.47388889,727
416,18,7,-63.56027778,48.47638889,728
416,18,8,-63.58972222,48.47472222,729
416,18,9,-63.62666667,48.47555556,730
416,18,10,-63.66388889,48.47472222,731
416,19,1,-63.495,48.51638889,732
416,19,2,-63.46277778,48.51722222,733
416,19,3,-63.42694444,48.52083333,734
416,19,4,-63.39638889,48.51888889,735
416,19,5,-63.36166667,48.51722222,736
416,19,6,-63.35916667,48.47555556,737
416,19,7,-63.39388889,48.47388889,738
416,19,8,-63.42444444,48.47472222,739
416,19,9,-63.46527778,48.47555556,740
416,19,10,-63.495,48.47472222,741
416,20,1,-63.33111111,48.51722222,742
416,20,2,-63.29638889,48.51555556,743
416,20,3,-63.26083333,48.52,744
416,20,4,-63.26333333,48.55888889,745
416,20,5,-63.22111111,48.55722222,746
416,20,6,-63.22861111,48.525,747
416,21,1,-63.30916667,48.63388889,748
416,21,2,-63.26083333,48.59305556,749
416,21,3,-63.29388889,48.60166667,750
416,21,4,-63.32861111,48.60083333,751
416,21,5,-63.36055556,48.60083333,752
416,21,6,-63.42972222,48.55638889,753
416,21,7,-63.3925,48.56,754
416,21,8,-63.36416667,48.55888889,755
416,21,9,-63.32972222,48.55833333,756
416,21,10,-63.29527778,48.55833333,757
416,22,1,-63.46277778,48.6,758
416,22,2,-63.495,48.59722222,759
416,22,3,-63.52694444,48.59888889,760
416,22,4,-63.55888889,48.59888889,761
416,22,5,-63.59333333,48.6,762
416,22,6,-63.59333333,48.55722222,763
416,22,7,-63.56027778,48.55888889,764
416,22,8,-63.52555556,48.56,765
416,22,9,-63.49361111,48.56,766
416,22,10,-63.45777778,48.56083333,767
416,23,1,-63.395,48.68916667,768
416,23,2,-63.42583333,48.6875,769
416,23,3,-63.46027778,48.68833333,770
416,23,4,-63.495,48.69,771
416,23,5,-63.4975,48.64666667,772
416,23,6,-63.46166667,48.6425,773
416,23,7,-63.42972222,48.6425,774
416,23,8,-63.3975,48.645,775
416,23,9,-63.39888889,48.59888889,776
416,23,10,-63.42583333,48.59638889,777
416,24,1,-63.66,48.76138889,778
416,24,2,-63.6075,48.75611111,779
416,24,3,-63.54611111,48.75777778,780
416,24,4,-63.665,48.72722222,781
416,24,5,-63.62916667,48.72888889,782
416,24,6,-63.59222222,48.73,783
416,24,7,-63.56138889,48.73,784
416,24,8,-63.52694444,48.73,785
416,24,9,-63.4975,48.72888889,786
416,24,10,-63.45138889,48.72722222,787
416,25,1,-63.52944444,48.6875,788
416,25,2,-63.56027778,48.68666667,789
416,25,3,-63.59222222,48.68666667,790
416,25,4,-63.62805556,48.68583333,791
416,25,5,-63.66,48.6875,792
416,25,6,-63.65861111,48.6425,793
416,25,7,-63.62805556,48.6425,794
416,25,8,-63.59472222,48.6425,795
416,25,9,-63.56027778,48.6425,796
416,25,10,-63.52416667,48.6425,797
416,26,1,-63.825,48.68222222,798
416,26,2,-63.79444444,48.68666667,799
416,26,3,-63.76111111,48.68833333,800
416,26,4,-63.73166667,48.68916667,801
416,26,5,-63.69583333,48.68666667,802
416,26,6,-63.69194444,48.645,803
416,26,7,-63.72777778,48.645,804
416,26,8,-63.75861111,48.645,805
416,26,9,-63.79166667,48.64666667,806
416,26,10,-63.825,48.64583333,807
416,27,1,-63.82388889,48.76388889,808
416,27,2,-63.79166667,48.76722222,809
416,27,3,-63.75722222,48.76638889,810
416,27,4,-63.72777778,48.76555556,811
416,27,5,-63.69194444,48.76555556,812
416,27,6,-63.69333333,48.72722222,813
416,27,7,-63.72916667,48.73083333,814
416,27,8,-63.76111111,48.72888889,815
416,27,9,-63.79305556,48.73,816
416,27,10,-63.82638889,48.72888889,817
416,28,1,-63.88916667,48.72888889,818
416,28,2,-63.85444444,48.72888889,819
416,28,3,-63.85583333,48.68916667,820
416,28,4,-63.88638889,48.69,821
416,28,5,-63.92111111,48.69,822
416,28,6,-63.95305556,48.69083333,823
416,28,7,-63.95833333,48.65166667,824
416,28,8,-63.92111111,48.6475,825
416,28,9,-63.88638889,48.64833333,826
416,28,10,-63.85583333,48.64583333,827
416,29,1,-63.95305556,48.80694444,828
416,29,2,-63.92611111,48.80861111,829
416,29,3,-63.89166667,48.80694444,830
416,29,4,-63.84944444,48.80027778,831
416,29,5,-63.85444444,48.76555556,832
416,29,6,-63.88777778,48.76638889,833
416,29,7,-63.92361111,48.76555556,834
416,29,8,-63.95555556,48.76722222,835
416,29,9,-63.95694444,48.72888889,836
416,29,10,-63.92111111,48.72888889,837
416,30,1,-64.18972222,48.71222222,838
416,30,2,-64.15388889,48.70111111,839
416,30,3,-64.12333333,48.69333333,840
416,30,4,-64.07722222,48.66361111,841
416,30,5,-64.07722222,48.71972222,842
416,30,6,-64.01972222,48.71722222,843
416,30,7,-63.985,48.68916667,844
416,30,8,-63.99027778,48.73083333,845
416,30,9,-63.99027778,48.76472222,846
416,30,10,-63.98888889,48.80361111,847
417,1,1,-63.6125,48.35638889,848
417,1,2,-63.66777778,48.34861111,849
417,1,3,-63.61888889,48.31861111,850
417,1,4,-63.66138889,48.31611111,851
417,1,5,-63.64333333,48.275,852
417,1,6,-63.69333333,48.27416667,853
417,1,7,-63.69194444,48.3075,854
417,1,8,-63.72527778,48.3025,855
417,1,9,-63.72916667,48.27333333,856
417,1,10,-63.76111111,48.31083333,857
417,2,1,-63.79444444,48.30666667,858
417,2,2,-63.83388889,48.30138889,859
417,2,3,-63.85583333,48.2725,860
417,2,4,-63.82,48.26972222,861
417,2,5,-63.79444444,48.27083333,862
417,2,6,-63.75972222,48.27138889,863
417,2,7,-63.78666667,48.23888889,864
417,2,8,-63.8225,48.22944444,865
417,2,9,-63.85333333,48.22777778,866
417,2,10,-63.85722222,48.18388889,867
417,3,1,-63.69333333,48.10416667,868
417,3,2,-63.71888889,48.11444444,869
417,3,3,-63.75861111,48.12638889,870
417,3,4,-63.79833333,48.13333333,871
417,3,5,-63.82388889,48.14361111,872
417,3,6,-63.85722222,48.14638889,873
417,3,7,-63.88777778,48.14444444,874
417,3,8,-63.9275,48.14444444,875
417,3,9,-63.925,48.18333333,876
417,3,10,-63.89027778,48.18666667,877
417,4,1,-63.9875,48.26722222,878
417,4,2,-63.95694444,48.26972222,879
417,4,3,-63.925,48.26888889,880
417,4,4,-63.88777778,48.26805556,881
417,4,5,-63.88638889,48.22611111,882
417,4,6,-63.92361111,48.22694444,883
417,4,7,-63.95305556,48.22611111,884
417,4,8,-63.98888889,48.22944444,885
417,5,1,-64.03888889,48.29888889,886
417,5,2,-64.09,48.30666667,887
417,5,3,-64.11944444,48.31,888
417,5,4,-64.11944444,48.26972222,889
417,5,5,-64.08611111,48.26722222,890
417,5,6,-64.05555556,48.26972222,891
417,5,7,-64.02083333,48.26888889,892
417,5,8,-64.02083333,48.22527778,893
417,5,9,-64.05416667,48.22694444,894
417,5,10,-64.09138889,48.22611111,895
417,6,1,-64.0875,48.18583333,896
417,6,2,-64.05666667,48.18666667,897
417,6,3,-64.02472222,48.18666667,898
417,6,4,-63.98888889,48.18833333,899
417,6,5,-63.96083333,48.18583333,900
417,6,6,-63.95305556,48.14277778,901
417,6,7,-63.985,48.14638889,902
417,6,8,-64.01972222,48.14527778,903
417,6,9,-64.04916667,48.14722222,904
417,6,10,-64.09,48.14888889,905
417,7,1,-64.1925,48.26722222,906
417,7,2,-64.15916667,48.26888889,907
417,7,3,-64.1925,48.22861111,908
417,7,4,-64.15277778,48.22611111,909
417,7,5,-64.12333333,48.22527778,910
417,7,6,-64.11944444,48.1875,911
417,7,7,-64.15388889,48.1875,912
417,7,8,-64.19111111,48.18583333,913
417,7,9,-64.15666667,48.14888889,914
417,7,10,-64.11944444,48.14805556,915
417,8,1,-64.2525,48.26888889,916
417,8,2,-64.22583333,48.26638889,917
417,8,3,-64.22305556,48.22861111,918
417,8,4,-64.25638889,48.22694444,919
417,8,5,-64.25638889,48.18583333,920
417,8,6,-64.22305556,48.18666667,921
417,8,7,-64.19111111,48.14722222,922
417,8,8,-64.22166667,48.14888889,923
417,8,9,-64.26416667,48.14972222,924
417,8,10,-64.31666667,48.15055556,925
417,9,1,-64.45472222,48.27083333,926
417,9,2,-64.42277778,48.26638889,927
417,9,3,-64.38944444,48.26888889,928
417,9,4,-64.3575,48.26722222,929
417,9,5,-64.32166667,48.26638889,930
417,9,6,-64.28972222,48.26805556,931
417,9,7,-64.28722222,48.22444444,932
417,9,8,-64.32166667,48.22444444,933
417,9,9,-64.32166667,48.18583333,934
417,9,10,-64.29111111,48.18916667,935
417,10,1,-64.35611111,48.22361111,936
417,10,2,-64.38694444,48.22527778,937
417,10,3,-64.42416667,48.22611111,938
417,10,4,-64.45361111,48.22611111,939
417,10,5,-64.48555556,48.22527778,940
417,10,6,-64.45472222,48.19694444,941
417,10,7,-64.41888889,48.18916667,942
417,10,8,-64.38833333,48.18833333,943
417,10,9,-64.35611111,48.18833333,944
417,10,10,-64.36138889,48.15583333,945
417,11,1,-64.48416667,48.30833333,946
417,11,2,-64.515,48.3075,947
417,11,3,-64.55194444,48.30583333,948
417,11,4,-64.59805556,48.30138889,949
417,11,5,-64.63388889,48.27583333,950
417,11,6,-64.58527778,48.27083333,951
417,11,7,-64.55194444,48.26805556,952
417,11,8,-64.52,48.26888889,953
417,11,9,-64.48416667,48.26888889,954
417,11,10,-64.52888889,48.23027778,955
417,12,1,-64.31916667,48.35972222,956
417,12,2,-64.3525,48.35722222,957
417,12,3,-64.38833333,48.35194444,958
417,12,4,-64.41638889,48.34944444,959
417,12,5,-64.46638889,48.34361111,960
417,12,6,-64.45611111,48.30916667,961
417,12,7,-64.42027778,48.30916667,962
417,12,8,-64.38833333,48.30666667,963
417,12,9,-64.355,48.30916667,964
417,12,10,-64.32027778,48.30666667,965
417,13,1,-64.25388889,48.38777778,966
417,13,2,-64.22694444,48.39138889,967
417,13,3,-64.22166667,48.35361111,968
417,13,4,-64.255,48.35472222,969
417,13,5,-64.29222222,48.35361111,970
417,13,6,-64.29111111,48.305,971
417,13,7,-64.26138889,48.31166667,972
417,13,8,-64.22583333,48.31166667,973
417,13,9,-64.19111111,48.31083333,974
417,13,10,-64.15527778,48.30833333,975
417,14,1,-64.0375,48.36222222,976
417,14,2,-64.05555556,48.39138889,977
417,14,3,-64.08611111,48.39222222,978
417,14,4,-64.08611111,48.35888889,979
417,14,5,-64.12333333,48.35194444,980
417,14,6,-64.12083333,48.39055556,981
417,14,7,-64.15138889,48.39138889,982
417,14,8,-64.15527778,48.35361111,983
417,14,9,-64.19111111,48.35277778,984
417,14,10,-64.18722222,48.38972222,985
417,15,1,-63.90444444,48.42722222,986
417,15,2,-63.87638889,48.40166667,987
417,15,3,-63.9225,48.39555556,988
417,15,4,-63.95166667,48.39222222,989
417,15,5,-63.96972222,48.35638889,990
417,15,6,-63.985,48.39305556,991
417,15,7,-64.01972222,48.39472222,992
417,15,8,-64.04,48.4325,993
417,15,9,-64.09138889,48.43583333,994
417,15,10,-64.08111111,48.46388889,995
417,16,1,-64.23083333,48.4675,996
417,16,2,-64.19111111,48.4775,997
417,16,3,-64.15527778,48.47944444,998
417,16,4,-64.11944444,48.475,999
417,16,5,-64.11944444,48.43666667,1000
417,16,6,-64.15527778,48.435,1001
417,16,7,-64.18861111,48.43583333,1002
417,16,8,-64.22055556,48.43583333,1003
417,16,9,-64.255,48.43583333,1004
417,16,10,-64.28833333,48.44166667,1005
418,1,1,-64.44,48.06694444,1006
418,1,2,-64.48472222,48.09722222,1007
418,1,3,-64.44777778,48.09777778,1008
418,1,4,-64.41944444,48.09888889,1009
418,1,5,-64.38861111,48.09888889,1010
418,1,6,-64.38222222,48.13583333,1011
418,1,7,-64.41944444,48.14416667,1012
418,1,8,-64.45527778,48.145,1013
418,1,9,-64.48861111,48.14416667,1014
418,1,10,-64.46944444,48.17416667,1015
418,1,11,-64.51555556,48.18638889,1016
418,2,1,-64.61166667,48.0225,1017
418,2,2,-64.58472222,48.0575,1018
418,2,3,-64.61805556,48.05833333,1019
418,2,4,-64.66166667,48.05583333,1020
418,2,5,-64.65277778,48.09777778,1021
418,2,6,-64.61944444,48.09888889,1022
418,2,7,-64.58472222,48.09888889,1023
418,2,8,-64.55388889,48.09888889,1024
418,2,9,-64.55527778,48.1425,1025
418,2,10,-64.52333333,48.14416667,1026
418,2,11,-64.52194444,48.10138889,1027
418,3,1,-64.67194444,48.25583333,1028
418,3,2,-64.65277778,48.22138889,1029
418,3,3,-64.61944444,48.22138889,1030
418,3,4,-64.58472222,48.21805556,1031
418,3,5,-64.55777778,48.18472222,1032
418,3,6,-64.5875,48.18472222,1033
418,3,7,-64.61555556,48.18472222,1034
418,3,8,-64.65388889,48.18194444,1035
418,3,9,-64.65777778,48.14333333,1036
418,3,10,-64.62083333,48.14,1037
418,3,11,-64.58472222,48.14083333,1038
418,4,1,-64.72194444,48.21888889,1039
418,4,2,-64.69361111,48.22305556,1040
418,4,3,-64.68861111,48.18805556,1041
418,4,4,-64.72055556,48.18527778,1042
418,4,5,-64.72444444,48.14166667,1043
418,4,6,-64.68722222,48.14416667,1044
418,4,7,-64.68611111,48.09972222,1045
418,4,8,-64.71555556,48.09777778,1046
418,4,9,-64.72333333,48.05583333,1047
418,4,10,-64.68861111,48.05416667,1048
418,5,1,-64.81805556,48.14,1049
418,5,2,-64.81916667,48.10388889,1050
418,5,3,-64.81916667,48.05916667,1051
418,5,4,-64.78611111,48.05333333,1052
418,5,5,-64.78611111,48.09777778,1053
418,5,6,-64.78611111,48.14166667,1054
418,5,7,-64.75,48.17694444,1055
418,5,8,-64.75277778,48.14166667,1056
418,5,9,-64.75527778,48.10055556,1057
418,5,10,-64.75638889,48.055,1058
418,6,1,-64.70777778,47.97861111,1059
418,6,2,-64.74888889,47.97083333,1060
418,6,3,-64.78722222,47.97166667,1061
418,6,4,-64.81916667,47.97166667,1062
418,6,5,-64.81805556,48.01555556,1063
418,6,6,-64.78722222,48.01555556,1064
418,6,7,-64.75638889,48.01805556,1065
418,6,8,-64.72583333,48.01555556,1066
418,6,9,-64.69,48.01555556,1067
418,6,10,-64.65138889,48.01638889,1068
418,7,1,-64.92055556,47.97583333,1069
418,7,2,-64.8925,47.97416667,1070
418,7,3,-64.85527778,48.01638889,1071
418,7,4,-64.85138889,47.97583333,1072
418,7,5,-64.88583333,47.93111111,1073
418,7,6,-64.8525,47.93194444,1074
418,7,7,-64.81555556,47.93277778,1075
418,7,8,-64.78611111,47.93472222,1076
418,7,9,-64.75,47.93555556,1077
418,7,10,-64.80638889,47.90194444,1078
418,8,1,-64.84888889,48.13388889,1079
418,8,2,-64.88722222,48.13055556,1080
418,8,3,-64.91916667,48.09888889,1081
418,8,4,-64.8925,48.09972222,1082
418,8,5,-64.84888889,48.09777778,1083
418,8,6,-64.85138889,48.0525,1084
418,8,7,-64.88333333,48.05416667,1085
418,8,8,-64.91416667,48.0525,1086
418,8,9,-64.91916667,48.01722222,1087
418,8,10,-64.88583333,48.01555556,1088
418,9,1,-64.955,48.09027778,1089
418,9,2,-64.94861111,48.05583333,1090
418,9,3,-64.98083333,48.05416667,1091
418,9,4,-65.00888889,48.04805556,1092
418,9,5,-65.01027778,48.01555556,1093
418,9,6,-64.97694444,48.01722222,1094
418,9,7,-64.94361111,48.01638889,1095
418,9,8,-64.9525,47.9775,1096
418,9,9,-64.97694444,47.975,1097
418,9,10,-65.01277778,47.9725,1098
418,10,1,-64.91805556,47.93361111,1099
418,10,2,-64.9525,47.93361111,1100
418,10,3,-64.97944444,47.93277778,1101
418,10,4,-65.01277778,47.93361111,1102
418,10,5,-65.01416667,47.89138889,1103
418,10,6,-64.98083333,47.89333333,1104
418,10,7,-64.95,47.89416667,1105
418,10,8,-64.91527778,47.895,1106
418,10,9,-64.86277778,47.8975,1107
418,10,10,-64.99111111,47.86222222,1108
418,11,1,-65.05388889,48.01277778,1109
418,11,2,-65.09861111,48.00527778,1110
418,11,3,-65.15388889,47.97666667,1111
418,11,4,-65.11416667,47.97416667,1112
418,11,5,-65.08472222,47.97416667,1113
418,11,6,-65.05388889,47.975,1114
418,11,7,-65.05138889,47.93472222,1115
418,11,8,-65.08083333,47.93722222,1116
418,11,9,-65.11666667,47.94138889,1117
418,11,10,-65.0525,47.89833333,1118
419,1,1,-65.15388889,47.93472222,1119
419,1,2,-65.15388889,47.8975,1120
419,1,3,-65.12055556,47.89333333,1121
419,1,4,-65.08083333,47.88638889,1122
419,1,5,-65.06916667,47.85861111,1123
419,1,6,-65.11777778,47.85861111,1124
419,1,7,-65.15,47.85277778,1125
419,2,1,-65.32166667,47.88972222,1126
419,2,2,-65.32666667,47.84666667,1127
419,2,3,-65.28583333,47.85083333,1128
419,2,4,-65.28333333,47.88972222,1129
419,2,5,-65.25361111,47.89333333,1130
419,2,6,-65.255,47.85166667,1131
419,2,7,-65.22166667,47.85083333,1132
419,2,8,-65.21777778,47.89333333,1133
419,2,9,-65.18722222,47.89055556,1134
419,2,10,-65.18833333,47.85083333,1135
419,3,1,-65.32027778,47.96388889,1136
419,3,2,-65.32277778,47.93361111,1137
419,3,3,-65.28972222,47.93277778,1138
419,3,4,-65.28333333,47.96305556,1139
419,3,5,-65.2525,47.97166667,1140
419,3,6,-65.255,47.93361111,1141
419,3,7,-65.22027778,47.93472222,1142
419,3,8,-65.22166667,47.97166667,1143
419,3,9,-65.18833333,47.96388889,1144
419,3,10,-65.18194444,47.93111111,1145
419,4,1,-65.42805556,47.96138889,1146
419,4,2,-65.38194444,47.96305556,1147
419,4,3,-65.3575,47.93277778,1148
419,4,4,-65.38833333,47.93472222,1149
419,4,5,-65.42027778,47.93472222,1150
419,4,6,-65.45111111,47.93111111,1151
419,4,7,-65.45361111,47.88972222,1152
419,4,8,-65.41916667,47.89333333,1153
419,4,9,-65.38583333,47.895,1154
419,4,10,-65.35638889,47.88972222,1155
419,5,1,-65.48305556,47.8475,1156
419,5,2,-65.455,47.85,1157
419,5,3,-65.42416667,47.85,1158
419,5,4,-65.39083333,47.84916667,1159
419,5,5,-65.35361111,47.84916667,1160
419,5,6,-65.35638889,47.80861111,1161
419,5,7,-65.39083333,47.80694444,1162
419,5,8,-65.42027778,47.80611111,1163
419,5,9,-65.45111111,47.80777778,1164
419,5,10,-65.47916667,47.80777778,1165
419,6,1,-65.51638889,47.72638889,1166
419,6,2,-65.48055556,47.72916667,1167
419,6,3,-65.48055556,47.76805556,1168
419,6,4,-65.45361111,47.76805556,1169
419,6,5,-65.43583333,47.73611111,1170
419,6,6,-65.41916667,47.76888889,1171
419,6,7,-65.38444444,47.77222222,1172
419,6,8,-65.33972222,47.77916667,1173
419,6,9,-65.32027778,47.80527778,1174
419,6,10,-65.27666667,47.81027778,1175
419,7,1,-65.58305556,47.85,1176
419,7,2,-65.55361111,47.85083333,1177
419,7,3,-65.51527778,47.85083333,1178
419,7,4,-65.5125,47.80416667,1179
419,7,5,-65.54861111,47.81027778,1180
419,7,6,-65.58055556,47.80944444,1181
419,7,7,-65.58444444,47.76638889,1182
419,7,8,-65.555,47.76805556,1183
419,7,9,-65.52166667,47.77055556,1184
419,7,10,-65.57027778,47.73416667,1185
419,8,1,-65.58166667,47.97166667,1186
419,8,2,-65.54861111,47.9725,1187
419,8,3,-65.58055556,47.93472222,1188
419,8,4,-65.54861111,47.93472222,1189
419,8,5,-65.51777778,47.93361111,1190
419,8,6,-65.48305556,47.93527778,1191
419,8,7,-65.48444444,47.89138889,1192
419,8,8,-65.51638889,47.89055556,1193
419,8,9,-65.54222222,47.89138889,1194
419,8,10,-65.58055556,47.89138889,1195
419,9,1,-65.73055556,47.90111111,1196
419,9,2,-65.68694444,47.89416667,1197
419,9,3,-65.68555556,47.85277778,1198
419,9,4,-65.65111111,47.895,1199
419,9,5,-65.64972222,47.85166667,1200
419,9,6,-65.64972222,47.81027778,1201
419,9,7,-65.63055556,47.76805556,1202
419,9,8,-65.62138889,47.80944444,1203
419,9,9,-65.615,47.84833333,1204
419,9,10,-65.61638889,47.88972222,1205
419,10,1,-65.75222222,47.97416667,1206
419,10,2,-65.7175,47.97333333,1207
419,10,3,-65.67916667,47.97416667,1208
419,10,4,-65.64722222,47.9725,1209
419,10,5,-65.61388889,47.975,1210
419,10,6,-65.61638889,47.93361111,1211
419,10,7,-65.64722222,47.93361111,1212
419,10,8,-65.68055556,47.93361111,1213
419,10,9,-65.7175,47.93638889,1214
419,10,10,-65.75222222,47.93638889,1215
419,11,1,-65.7175,48.05583333,1216
419,11,2,-65.68555556,48.05083333,1217
419,11,3,-65.63694444,48.04638889,1218
419,11,4,-65.555,48.00861111,1219
419,11,5,-65.58555556,48.01194444,1220
419,11,6,-65.6125,48.01555556,1221
419,11,7,-65.64722222,48.01472222,1222
419,11,8,-65.67777778,48.01555556,1223
419,11,9,-65.7175,48.01555556,1224
419,11,10,-65.75111111,48.01555556,1225
419,12,1,-65.81888889,48.0575,1226
419,12,2,-65.81638889,48.01722222,1227
419,12,3,-65.81638889,47.97333333,1228
419,12,4,-65.8175,47.93527778,1229
419,12,5,-65.78944444,47.93805556,1230
419,12,6,-65.78666667,47.97416667,1231
419,12,7,-65.78805556,48.01472222,1232
419,12,8,-65.78666667,48.0525,1233
419,12,9,-65.77777778,48.08416667,1234
419,12,10,-65.75222222,48.05916667,1235
419,13,1,-65.89333333,47.94583333,1236
419,13,2,-65.85222222,47.93972222,1237
419,13,3,-65.85083333,47.97166667,1238
419,13,4,-65.88305556,47.97333333,1239
419,13,5,-65.915,47.9725,1240
419,13,6,-65.88166667,48.01638889,1241
419,13,7,-65.84833333,48.01472222,1242
419,13,8,-65.8625,48.04888889,1243
419,13,9,-65.84722222,48.09027778,1244
419,13,10,-65.81638889,48.09027778,1245
420,1,1,-64.32,48.10333333,1246
420,1,2,-64.28555556,48.1,1247
420,1,3,-64.25361111,48.1,1248
420,1,4,-64.21888889,48.1,1249
420,1,5,-64.18166667,48.10166667,1250
420,1,6,-64.15361111,48.06111111,1251
420,1,7,-64.18444444,48.05861111,1252
420,1,8,-64.22277778,48.05777778,1253
420,1,9,-64.25222222,48.05694444,1254
420,1,10,-64.28805556,48.06027778,1255
420,2,1,-64.44944444,48.04472222,1256
420,2,2,-64.40083333,48.04833333,1257
420,2,3,-64.35333333,48.0525,1258
420,2,4,-64.31888889,48.05527778,1259
